X,Y,Z
187.137000,26.073000,0.000000
261.432231,53.982723,0.000000
256.954300,-4.529618,0.000000
213.941833,-43.997033,0.000000
189.028000,-22.047183,0.000000
194.200000,-40.292450,0.000000
227.203143,-79.577714,0.000000
147.636667,-15.151983,0.000000
271.713324,48.375015,0.000000
223.621167,8.803852,0.000000
234.794080,-30.441674,0.000000
206.902833,-59.165250,0.000000
140.782000,33.051883,0.000000
245.816700,-16.007900,0.000000
242.597167,-31.699600,0.000000
129.856613,61.602053,0.000000
190.767500,79.408000,0.000000
221.520500,125.417833,0.000000
201.941727,84.408727,0.000000
213.302167,120.227167,0.000000
283.966917,165.754000,0.000000
285.848071,170.555286,0.000000
88.419208,43.455646,0.000000
226.096333,113.862667,0.000000
221.863800,117.814950,0.000000
217.331667,94.131000,0.000000
216.397500,133.646000,0.000000
249.250498,146.262654,0.000000
140.517458,83.826094,0.000000
239.949500,135.951429,0.000000
183.659214,101.500571,0.000000
254.326500,159.925143,0.000000
269.644368,129.516789,0.000000
215.702158,98.338789,0.000000
153.101162,72.044923,0.000000
282.736625,124.337125,0.000000
103.016667,64.038833,0.000000
241.758214,149.782857,0.000000
301.777014,141.343725,0.000000
279.807200,149.752240,0.000000
317.824643,187.867335,0.000000
192.710875,100.048125,0.000000
275.837286,156.479714,0.000000
257.971500,156.531500,0.000000
298.001625,198.497625,0.000000
283.824143,171.173286,0.000000
224.022600,219.845500,0.000000
278.207818,152.961455,0.000000
284.725556,165.178222,0.000000
249.797000,247.137429,0.000000
254.816917,222.322500,0.000000
268.835429,168.203571,0.000000
231.015111,139.664000,0.000000
275.076667,117.920500,0.000000
316.597875,137.653250,0.000000
240.720375,207.743000,0.000000
241.827357,215.940000,0.000000
151.487167,151.519167,0.000000
246.760917,160.517542,0.000000
261.798167,163.660667,0.000000
120.618429,111.449714,0.000000
256.637500,128.996500,0.000000
223.277875,236.569375,0.000000
254.105333,170.343333,0.000000
268.334429,158.748286,0.000000
298.366200,175.116300,0.000000
255.012875,136.262500,0.000000
319.733300,203.037200,0.000000
299.667333,182.154417,0.000000
273.420400,165.686700,0.000000
172.376833,105.564667,0.000000
212.401333,173.497333,0.000000
237.747700,243.321800,0.000000
118.304167,70.086667,0.000000
210.871714,215.002714,0.000000
260.532143,229.736714,0.000000
364.254621,332.046117,0.000000
334.558000,190.073222,0.000000
274.044562,178.563250,0.000000
305.604111,188.294556,0.000000
280.795333,123.877000,0.000000
279.117600,172.359100,0.000000
141.299128,83.109538,0.000000
260.794500,216.084091,0.000000
254.393000,242.944750,0.000000
107.113000,107.901333,0.000000
315.795167,178.167833,0.000000
328.360000,322.736107,0.000000
259.194500,111.410833,0.000000
345.581644,203.110251,0.000000
329.544200,142.756800,0.000000
175.996615,104.313154,0.000000
238.027467,141.866733,0.000000
179.238900,102.300000,0.000000
262.053250,129.821375,0.000000
137.917889,60.262444,0.000000
279.500833,134.637500,0.000000
178.620333,118.010556,0.000000
173.596333,160.327500,0.000000
205.468200,210.205200,0.000000
328.781333,200.035333,0.000000
225.651500,103.810333,0.000000
215.256429,236.502000,0.000000
174.690700,153.875800,0.000000
217.227700,130.666200,0.000000
175.966917,103.497929,0.000000
440.465848,240.944696,0.000000
193.441167,240.415667,0.000000
293.659500,150.111667,0.000000
331.853000,247.204500,0.000000
331.877500,189.858200,0.000000
427.571959,243.676490,0.000000
375.593400,123.414600,0.000000
210.547000,267.931875,0.000000
325.729000,269.614125,0.000000
301.511167,222.028000,0.000000
333.388261,287.546609,0.000000
225.117232,199.772792,0.000000
336.869000,251.908000,0.000000
337.540455,108.918000,0.000000
233.236667,77.493667,0.000000
233.265875,72.623750,0.000000
300.769455,94.030636,0.000000
162.526333,190.917400,0.000000
264.818000,279.917333,0.000000
366.403553,298.796868,0.000000
286.880857,279.121571,0.000000
280.477167,286.406833,0.000000
194.871000,226.131667,0.000000
189.545833,223.270333,0.000000
423.985930,243.442950,0.000000
284.898500,285.234833,0.000000
286.865833,255.700500,0.000000
256.884400,311.693900,0.000000
287.435556,241.630778,0.000000
101.743000,114.558167,0.000000
349.976900,260.562400,0.000000
439.817464,240.922068,0.000000
362.352905,310.340571,0.000000
445.011334,252.381384,0.000000
346.837125,211.207625,0.000000
338.414556,295.115778,0.000000
194.225000,244.120333,0.000000
361.894818,241.287182,0.000000
151.089600,168.956900,0.000000
120.915286,148.150000,0.000000
271.216833,284.551500,0.000000
189.674500,231.865167,0.000000
348.351235,317.610118,0.000000
223.846571,269.674571,0.000000
169.056476,209.835857,0.000000
151.847300,191.524800,0.000000
358.547816,293.505842,0.000000
244.419429,294.633786,0.000000
281.795833,247.560500,0.000000
354.730833,323.478500,0.000000
285.696973,247.749205,0.000000
269.823167,289.715833,0.000000
279.321167,224.977833,0.000000
355.738200,293.167911,0.000000
275.454000,245.443706,0.000000
163.367375,139.111750,0.000000
313.233857,210.777857,0.000000
405.641304,231.345826,0.000000
186.601571,113.651000,0.000000
211.207500,268.429500,0.000000
323.944000,208.770125,0.000000
288.383625,173.120000,0.000000
308.278333,166.853167,0.000000
