X,Y,Z
700598.794471,9311725.924577,0.000000
700693.805164,9311745.478660,0.000000
700778.729056,9311680.558743,0.000000
700621.689496,9311947.237277,0.000000
700641.193796,9311923.990093,0.000000
700538.535706,9311927.318610,0.000000
700559.727622,9311963.022257,0.000000
700543.136719,9311973.863853,0.000000
700521.880472,9311963.276387,0.000000
700528.123056,9311953.044907,0.000000
