X,Y,Z
-226.360167,261.042167,0.000000
-244.578000,199.915000,0.000000
-233.720900,268.240300,0.000000
-237.494000,206.610100,0.000000
-240.011528,241.021722,0.000000
-221.557466,216.656810,0.000000
-232.399714,220.649857,0.000000
-250.751182,222.624318,0.000000
-242.291333,212.838500,0.000000
-234.337600,177.837600,0.000000
-240.804833,241.577667,0.000000
-237.976833,174.589500,0.000000
-231.873833,180.442667,0.000000
-228.208667,183.328167,0.000000
-211.226000,244.646667,0.000000
-211.584533,216.382133,0.000000
-214.540400,248.392200,0.000000
-242.670700,194.951400,0.000000
-234.404667,234.939833,0.000000
-237.583833,238.336333,0.000000
-217.629000,251.282000,0.000000
-220.926300,255.011300,0.000000
-224.023667,257.909833,0.000000
-207.129833,241.165167,0.000000
-227.315300,261.608300,0.000000
-229.915500,264.015833,0.000000
-226.386455,250.098273,0.000000
-236.407286,270.614286,0.000000
-244.009833,244.930000,0.000000
-217.531000,243.267750,0.000000
-247.220667,248.218167,0.000000
-201.378200,234.817100,0.000000
-243.699000,201.051500,0.000000
-198.626500,231.589667,0.000000
-226.325786,224.168357,0.000000
-236.048750,260.920875,0.000000
-234.908500,176.927333,0.000000
-247.328714,196.590571,0.000000
-332.623000,434.118000,0.000000
-409.962375,458.831458,0.000000
-409.549143,434.952000,0.000000
-370.367143,471.227143,0.000000
-408.086667,483.293833,0.000000
-239.024000,290.421500,0.000000
-246.794000,304.274000,0.000000
-238.957167,295.000167,0.000000
-815.031667,608.536000,0.000000
-252.316500,287.789833,0.000000
-320.703125,460.674000,0.000000
-257.669500,287.024500,0.000000
-256.810500,304.331667,0.000000
-226.478833,286.503000,0.000000
-224.446333,269.027833,0.000000
-424.241889,663.269667,0.000000
-360.323286,470.638429,0.000000
-419.950500,435.223167,0.000000
-814.595000,635.248333,0.000000
-363.150167,456.630833,0.000000
-730.219900,617.365875,0.000000
-228.355333,340.909500,0.000000
-262.792333,294.155333,0.000000
-247.043923,260.249077,0.000000
-205.559667,249.659667,0.000000
-254.926667,308.899833,0.000000
-218.329500,336.524333,0.000000
-730.959333,606.865000,0.000000
-223.282333,333.387167,0.000000
-244.654417,258.736750,0.000000
-228.326937,246.374703,0.000000
-225.848500,320.053500,0.000000
-228.699969,246.310133,0.000000
-223.200333,339.347333,0.000000
-417.599806,438.690306,0.000000
-730.851167,633.302000,0.000000
-364.750500,475.205556,0.000000
-328.511167,430.970500,0.000000
-419.436364,460.543273,0.000000
-258.334375,335.623125,0.000000
-226.212833,303.432500,0.000000
-419.704500,483.427667,0.000000
-226.091167,311.174000,0.000000
-204.957333,250.152667,0.000000
-226.346500,294.947333,0.000000
-259.121667,342.715000,0.000000
-211.470167,256.812833,0.000000
-212.057500,256.323000,0.000000
-226.610833,278.099167,0.000000
-727.672667,682.665000,0.000000
-217.835500,263.322500,0.000000
-401.579500,463.655700,0.000000
-407.120500,471.830500,0.000000
-239.117000,182.290000,0.000000
-223.230833,337.127333,0.000000
-399.724800,465.581600,0.000000
-224.246714,269.795857,0.000000
-218.438833,262.867833,0.000000
-229.345250,246.184458,0.000000
-356.735450,451.452992,0.000000
-814.435000,620.722475,0.000000
-230.207902,246.245471,0.000000
-240.619778,250.802778,0.000000
-364.700143,487.163429,0.000000
-410.299761,481.309913,0.000000
-243.229667,212.546000,0.000000
-245.671714,187.477000,0.000000
-242.232769,259.825385,0.000000
-213.248200,230.043600,0.000000
-215.405250,221.346875,0.000000
-248.431938,184.708188,0.000000
-205.643714,227.514286,0.000000
-204.646500,222.602500,0.000000
-241.085200,188.956200,0.000000
-840.185000,727.172500,0.000000
-824.027083,736.201208,0.000000
-672.752250,447.036250,0.000000
-734.594833,53.545667,0.000000
-152.518833,345.485833,0.000000
-770.996667,740.831500,0.000000
-584.124833,13.607917,0.000000
-678.242500,329.076500,0.000000
-769.965676,719.627432,0.000000
-422.157444,664.828889,0.000000
-930.375580,194.522015,0.000000
-144.067500,453.597750,0.000000
-146.057000,454.086000,0.000000
-144.292167,453.991167,0.000000
-190.310000,211.335429,0.000000
-678.957500,387.422500,0.000000
-748.215167,44.867333,0.000000
-385.250143,694.411143,0.000000
-773.583333,723.640500,0.000000
-407.784279,676.115353,0.000000
-385.204433,651.395577,0.000000
-390.428000,686.005000,0.000000
-381.082150,648.609290,0.000000
-604.055167,975.493333,0.000000
-606.794054,957.582162,0.000000
-187.756167,130.168833,0.000000
-727.172917,681.934833,0.000000
-741.327333,49.249500,0.000000
-849.378333,724.148833,0.000000
-638.772750,754.072583,0.000000
-520.025333,237.612000,0.000000
-122.884100,409.755100,0.000000
-132.828000,407.979000,0.000000
-124.651000,411.917167,0.000000
-228.764900,487.366700,0.000000
-229.154000,481.999000,0.000000
-229.073917,486.313833,0.000000
-881.816630,181.593250,0.000000
-178.358714,217.850143,0.000000
-615.217833,983.476667,0.000000
-856.296667,726.825167,0.000000
-689.415454,983.920985,0.000000
-767.997500,908.500000,0.000000
-770.440000,915.000000,0.000000
-767.468333,910.260000,0.000000
-593.109750,272.101625,0.000000
-413.261833,767.987333,0.000000
-609.603833,979.260000,0.000000
-986.498929,167.467179,0.000000
-882.901667,720.797833,0.000000
-193.717833,140.667333,0.000000
-730.285792,617.198083,0.000000
-100.286900,85.634600,0.000000
-90.761000,91.100000,0.000000
-96.078750,86.629000,0.000000
-124.544714,77.182143,0.000000
-122.022000,70.205000,0.000000
-124.378700,77.366600,0.000000
-218.383833,332.582500,0.000000
-179.659222,424.143556,0.000000
-769.070909,693.262318,0.000000
-516.477900,792.419600,0.000000
-838.865000,863.393750,0.000000
-754.950000,925.665000,0.000000
-757.610000,927.710000,0.000000
-755.380000,926.563333,0.000000
-701.831250,924.347500,0.000000
-701.843000,929.400000,0.000000
-701.166500,925.656667,0.000000
-724.631667,694.626000,0.000000
-175.682000,325.675500,0.000000
-262.354250,278.706375,0.000000
-413.321167,777.831667,0.000000
-774.155000,707.182000,0.000000
-343.352833,186.357500,0.000000
-412.445667,773.518667,0.000000
-768.405333,55.616500,0.000000
-814.641667,618.710333,0.000000
-241.399500,499.596833,0.000000
-634.532167,-9.338000,0.000000
-621.176167,448.690333,0.000000
-239.985250,420.968250,0.000000
-242.511000,423.926000,0.000000
-239.949500,421.927833,0.000000
-580.560900,305.785600,0.000000
-579.657250,409.748750,0.000000
-529.366000,401.121000,0.000000
-579.714500,407.025667,0.000000
-632.752000,68.009375,0.000000
-923.050000,995.208889,0.000000
-926.970000,995.410000,0.000000
-922.845000,996.233333,0.000000
-915.841000,1001.440000,0.000000
-962.432727,839.020636,0.000000
-569.542250,59.989500,0.000000
-584.996333,-87.492133,0.000000
-607.119667,451.790833,0.000000
-546.386500,444.909667,0.000000
-526.418500,237.707167,0.000000
-578.820500,884.650000,0.000000
-573.788875,450.216375,0.000000
-963.555000,786.598625,0.000000
-579.976600,375.574500,0.000000
-630.271000,386.703000,0.000000
-579.942500,379.151167,0.000000
-580.207500,346.772167,0.000000
-548.958200,431.683000,0.000000
-529.212000,419.025000,0.000000
-591.749875,428.763875,0.000000
-958.528333,967.988333,0.000000
-971.383333,844.760833,0.000000
-983.810000,858.848000,0.000000
-974.488333,849.454667,0.000000
-570.226700,445.060200,0.000000
-579.621667,418.389167,0.000000
-565.835667,-84.567350,0.000000
-924.871667,909.021667,0.000000
-544.208625,449.355625,0.000000
-919.701667,999.656667,0.000000
-763.155714,858.044143,0.000000
-616.294574,921.157353,0.000000
-614.230000,918.910000,0.000000
-616.212256,921.017440,0.000000
-614.517286,448.486714,0.000000
-550.042333,450.842667,0.000000
-939.678000,976.808000,0.000000
-985.703333,217.052000,0.000000
-977.943333,778.124167,0.000000
-928.607500,990.202500,0.000000
-932.390000,990.850000,0.000000
-928.963333,991.163333,0.000000
-538.752714,73.469286,0.000000
-596.183800,-0.836869,0.000000
-591.084333,-60.255950,0.000000
-951.206667,950.955556,0.000000
-702.805500,960.555000,0.000000
-702.643000,966.220000,0.000000
-702.038167,960.913333,0.000000
-598.198500,442.635833,0.000000
-917.897647,877.013529,0.000000
-922.880000,882.690000,0.000000
-918.136364,878.552727,0.000000
-634.861562,-63.973544,0.000000
-602.489273,-63.642673,0.000000
-621.275500,453.792100,0.000000
-697.002833,947.063333,0.000000
-702.643000,953.230000,0.000000
-697.988250,948.922500,0.000000
-606.284375,446.868125,0.000000
-715.323750,922.587500,0.000000
-718.560000,923.870000,0.000000
-715.665167,923.348333,0.000000
-576.474833,88.491000,0.000000
-723.295500,919.510000,0.000000
-720.882000,924.000000,0.000000
-722.064000,920.070000,0.000000
-539.559167,443.774333,0.000000
-580.136400,355.543800,0.000000
-529.831000,347.261000,0.000000
-580.157500,352.899000,0.000000
-580.067500,363.902833,0.000000
-579.881000,386.675000,0.000000
-579.830667,391.538000,0.000000
-529.488000,387.030000,0.000000
-579.840333,391.643667,0.000000
-609.654800,58.901600,0.000000
-583.050500,91.652667,0.000000
-559.543833,82.306167,0.000000
-610.342333,451.833667,0.000000
-963.192000,952.681000,0.000000
-579.767000,400.594500,0.000000
-730.860250,915.342500,0.000000
-732.019000,912.050000,0.000000
-731.605500,914.980000,0.000000
-957.276667,801.331833,0.000000
-580.661667,-67.335967,0.000000
-989.888750,191.551125,0.000000
-822.384444,844.495889,0.000000
-762.700000,865.117875,0.000000
-853.773750,869.317500,0.000000
-759.590833,885.398333,0.000000
-821.288378,881.864851,0.000000
-888.420646,841.670798,0.000000
-848.980000,871.250000,0.000000
-810.562857,857.876571,0.000000
-139.192750,269.622500,0.000000
-132.446000,262.759000,0.000000
-139.216500,267.358500,0.000000
-133.319263,322.705789,0.000000
-198.833833,212.129667,0.000000
-227.654400,184.240800,0.000000
-164.901125,234.465125,0.000000
-154.273333,226.313667,0.000000
-117.214917,253.161250,0.000000
-120.130000,252.314000,0.000000
-119.575000,253.480417,0.000000
-90.749818,272.932818,0.000000
-94.251250,322.388000,0.000000
-208.335667,202.473500,0.000000
-157.478500,208.535250,0.000000
-175.899580,205.507802,0.000000
-148.700857,250.772429,0.000000
-147.533417,267.219667,0.000000
-92.881235,321.873235,0.000000
-112.307906,346.473258,0.000000
-248.629000,191.507000,0.000000
-140.920556,260.927444,0.000000
-185.422143,241.474457,0.000000
-199.752000,157.172167,0.000000
-154.731500,204.108000,0.000000
-155.715741,224.791111,0.000000
-139.813250,251.924000,0.000000
-146.316000,245.443000,0.000000
-142.004833,251.949167,0.000000
-139.065429,289.495786,0.000000
-117.584250,277.779350,0.000000
-123.574208,252.269700,0.000000
-98.959733,182.821000,0.000000
-99.593684,191.967316,0.000000
-99.057462,172.951385,0.000000
-100.367818,192.865045,0.000000
-112.813482,344.619928,0.000000
-112.225285,347.051791,0.000000
-144.674000,226.609700,0.000000
-207.761600,203.350500,0.000000
-141.381167,277.968833,0.000000
-118.110400,241.287000,0.000000
-224.725333,187.298833,0.000000
-205.649400,213.730300,0.000000
-200.003143,177.542429,0.000000
-214.723500,196.586200,0.000000
-221.601500,189.727000,0.000000
-182.458042,231.066958,0.000000
-189.375714,152.500143,0.000000
-146.819333,268.063667,0.000000
-192.082400,222.751200,0.000000
-225.202900,194.736400,0.000000
-204.825333,206.383500,0.000000
-221.032900,190.612200,0.000000
-174.999333,187.927667,0.000000
-136.183364,220.427182,0.000000
-218.113000,193.640000,0.000000
-190.339500,175.223100,0.000000
-211.464833,200.015500,0.000000
-177.481077,226.488769,0.000000
-161.524778,215.228889,0.000000
-168.493111,222.672889,0.000000
-201.767500,208.892667,0.000000
-140.140875,259.924625,0.000000
-139.251429,261.664286,0.000000
-214.980833,196.153167,0.000000
-173.896500,215.719000,0.000000
-133.833333,320.697889,0.000000
-109.861800,306.018600,0.000000
-130.111000,261.778000,0.000000
-117.475417,275.624917,0.000000
-115.366267,271.731300,0.000000
-112.827200,325.638100,0.000000
-201.140300,209.748100,0.000000
-178.277333,222.275333,0.000000
-236.537875,262.518000,0.000000
-246.077167,499.688833,0.000000
-93.459500,243.683500,0.000000
-80.453000,268.030000,0.000000
-79.002000,310.174250,0.000000
-84.160000,295.025000,0.000000
-81.742857,307.144143,0.000000
-99.542500,215.219667,0.000000
-180.287667,230.950333,0.000000
-207.092143,123.553143,0.000000
-152.764500,326.724667,0.000000
-182.887200,333.560933,0.000000
-102.794830,231.977980,0.000000
-204.001500,117.862000,0.000000
-156.814167,318.446500,0.000000
-241.519250,510.353250,0.000000
-247.520000,516.523000,0.000000
-241.507833,512.368000,0.000000
-83.241333,245.664083,0.000000
-229.703824,490.416824,0.000000
-223.376286,492.578429,0.000000
-177.328500,423.508333,0.000000
-156.426000,326.738833,0.000000
-78.833250,279.570750,0.000000
-84.345000,286.250000,0.000000
-78.801167,281.770000,0.000000
-97.868000,255.293833,0.000000
-96.440750,248.232000,0.000000
-150.274500,289.545000,0.000000
-79.541500,291.046250,0.000000
-80.543500,255.592750,0.000000
-84.791000,264.132000,0.000000
-80.520667,258.427500,0.000000
-206.269100,230.346100,0.000000
-90.055333,86.534833,0.000000
-70.643125,245.507125,0.000000
-84.330900,281.677550,0.000000
-80.058077,309.601308,0.000000
-88.812600,184.366100,0.000000
-184.402667,325.815533,0.000000
-101.437500,184.636500,0.000000
-104.346000,205.858000,0.000000
-101.343667,191.696167,0.000000
-157.681714,342.557286,0.000000
-67.834571,225.919857,0.000000
-220.560345,216.803387,0.000000
-240.232676,264.610912,0.000000
-118.792000,253.522000,0.000000
-125.316000,252.179000,0.000000
-120.961000,253.548333,0.000000
-92.851500,235.763667,0.000000
-105.747875,218.735250,0.000000
-128.639100,73.579900,0.000000
-75.014923,257.253308,0.000000
-240.397000,510.813636,0.000000
-73.572900,281.154700,0.000000
-153.070846,309.000769,0.000000
-82.891500,184.193750,0.000000
-89.080000,190.623000,0.000000
-82.849833,186.295000,0.000000
-121.091333,223.906000,0.000000
-102.515167,232.354333,0.000000
-239.994417,264.641111,0.000000
-67.934100,227.148100,0.000000
-97.406125,250.167125,0.000000
-114.082286,216.871714,0.000000
-185.932000,326.755500,0.000000
-198.786000,105.318667,0.000000
-151.073700,284.920900,0.000000
-215.577500,130.784167,0.000000
-152.563167,337.400833,0.000000
-141.009063,300.781187,0.000000
-212.017625,-52.096350,0.000000
-142.072750,-12.524000,0.000000
-257.351143,-101.270757,0.000000
-247.593000,5.541917,0.000000
-228.209571,-8.834286,0.000000
-239.558833,-72.257617,0.000000
-214.645000,-76.493000,0.000000
-236.560750,-73.206288,0.000000
-239.550850,12.815650,0.000000
-204.802500,-44.134525,0.000000
-209.618000,-37.507000,0.000000
-204.769500,-41.950050,0.000000
-226.697100,11.327150,0.000000
-199.819417,-117.343532,0.000000
-204.710125,-88.471113,0.000000
-242.971000,8.694344,0.000000
-230.369733,-8.685867,0.000000
-241.298000,10.755500,0.000000
-240.174667,11.562167,0.000000
-241.713625,9.741500,0.000000
-217.102143,114.246286,0.000000
-232.216333,16.609667,0.000000
-225.289000,18.632067,0.000000
-194.226375,-89.336362,0.000000
-189.620250,-82.568700,0.000000
-225.585833,26.096167,0.000000
-239.308444,92.514944,0.000000
-180.310818,-47.574955,0.000000
-232.982500,26.355571,0.000000
-236.492667,18.793000,0.000000
-235.459667,-62.531256,0.000000
-222.258417,-83.540267,0.000000
-239.239895,23.402895,0.000000
-176.884000,-55.529350,0.000000
-227.527187,21.618375,0.000000
-237.974889,12.431407,0.000000
-155.291000,-20.613333,0.000000
-236.012583,-62.136138,0.000000
-213.118333,-80.720450,0.000000
-249.511000,1.651000,0.000000
-202.888972,-49.418792,0.000000
-145.633458,-28.321154,0.000000
-212.947429,-85.963214,0.000000
-202.593187,-89.644650,0.000000
-199.031429,-30.134200,0.000000
-198.914333,-25.544983,0.000000
-215.454455,88.797273,0.000000
-153.466000,-12.270667,0.000000
-181.621500,-52.578033,0.000000
-134.989983,-73.511723,0.000000
-158.509000,-36.055500,0.000000
-187.658857,-114.973243,0.000000
-207.786667,-88.778633,0.000000
-193.366667,-83.177167,0.000000
-173.329833,-63.504283,0.000000
-155.099143,-34.399900,0.000000
-219.494429,-81.530157,0.000000
-131.982333,-66.905000,0.000000
-222.151000,-83.707200,0.000000
-259.227500,18.658625,0.000000
-173.813085,-26.915349,0.000000
-223.245061,26.030727,0.000000
-178.192769,-66.441969,0.000000
-254.801500,-108.403433,0.000000
-159.033833,-36.059267,0.000000
-243.145750,-74.972637,0.000000
-257.663714,24.910571,0.000000
-248.790231,34.829154,0.000000
-224.882400,90.206800,0.000000
-224.494333,90.732000,0.000000
-212.177833,-2.512500,0.000000
-249.023833,114.997667,0.000000
-241.583195,109.972683,0.000000
-214.346714,26.183286,0.000000
-241.179333,75.380167,0.000000
-200.094333,34.739167,0.000000
-220.163500,69.285000,0.000000
-232.147900,99.033767,0.000000
-208.769833,58.004500,0.000000
-239.025789,103.917474,0.000000
-232.672862,17.113540,0.000000
-233.097833,99.918500,0.000000
-225.314857,35.183000,0.000000
-227.261812,94.810312,0.000000
-239.430167,106.103000,0.000000
-209.553167,33.376667,0.000000
-222.059667,69.095333,0.000000
-221.084167,68.498667,0.000000
-219.420167,67.193500,0.000000
-215.976667,37.141333,0.000000
-208.714667,72.978000,0.000000
-222.829800,79.371650,0.000000
-233.227833,22.708000,0.000000
-210.074634,53.237190,0.000000
-224.327286,80.715714,0.000000
-233.922125,17.454500,0.000000
-218.652550,32.479900,0.000000
-223.564829,90.306714,0.000000
-206.750875,92.048250,0.000000
-247.278235,112.334529,0.000000
-241.771667,106.936167,0.000000
-209.454500,60.482175,0.000000
-521.420000,515.947333,0.000000
-206.977167,12.183167,0.000000
-211.136500,608.969500,0.000000
-201.180667,591.281667,0.000000
-176.563833,557.899667,0.000000
-202.103500,-104.216083,0.000000
-187.386143,-116.690014,0.000000
-187.433000,577.637000,0.000000
-170.119167,-104.379083,0.000000
-182.311333,566.703167,0.000000
-173.810667,553.682667,0.000000
-258.571800,-84.139740,0.000000
-233.815444,-78.403078,0.000000
-136.484667,-24.434500,0.000000
-205.667667,599.253667,0.000000
-179.959833,563.101333,0.000000
-208.824000,604.863667,0.000000
-207.698000,38.770500,0.000000
-98.410750,7.589500,0.000000
-98.367000,12.192000,0.000000
-97.636667,8.346500,0.000000
-193.400562,579.958649,0.000000
-521.236833,531.378167,0.000000
-184.837833,570.573167,0.000000
-203.519500,595.435333,0.000000
-91.675000,-4.067250,0.000000
-93.617000,-9.537000,0.000000
-92.931833,-5.233667,0.000000
-174.177333,554.244333,0.000000
-213.185773,-3.056107,0.000000
-228.918833,126.643667,0.000000
-256.607833,90.889167,0.000000
-248.614000,81.997909,0.000000
-206.574667,103.997167,0.000000
-228.020333,98.049333,0.000000
-226.034167,105.456056,0.000000
-462.637316,-236.972448,0.000000
-503.978583,-261.310333,0.000000
-506.216000,-248.824143,0.000000
-505.198250,-255.306250,0.000000
-451.210717,-218.280707,0.000000
-448.802333,-204.541433,0.000000
-450.853000,-208.764840,0.000000
-449.853333,-206.969322,0.000000
-498.683600,-260.106500,0.000000
-456.493294,-226.837222,0.000000
-504.563333,-261.535333,0.000000
-482.839958,-258.525167,0.000000
-483.844250,-251.421317,0.000000
-519.519808,-243.154440,0.000000
-484.593667,-245.106222,0.000000
-476.456622,-250.760993,0.000000
-473.909972,-241.524938,0.000000
-492.606333,-256.818667,0.000000
-530.327375,-236.702850,0.000000
-518.601059,-242.794561,0.000000
-524.995000,-239.255000,0.000000
-519.056943,-242.846466,0.000000
-373.133519,-27.448981,0.000000
-373.820667,-23.945067,0.000000
-947.143333,-532.628167,0.000000
-389.458154,-24.894492,0.000000
-882.705000,-308.991000,0.000000
-816.340000,-395.848471,0.000000
-407.457333,-11.340500,0.000000
-874.900000,-491.910429,0.000000
-900.065432,-521.608074,0.000000
-892.594444,-546.387889,0.000000
-889.062465,-527.375458,0.000000
-888.720674,-527.627604,0.000000
-856.593750,-517.622125,0.000000
-839.508333,-521.788500,0.000000
-843.346349,-526.601524,0.000000
-842.062353,-524.200294,0.000000
-890.685000,-506.577000,0.000000
-877.066667,-352.848533,0.000000
-864.773750,-359.868750,0.000000
-921.747500,-282.295500,0.000000
-903.310000,-341.548133,0.000000
-906.476667,-350.162333,0.000000
-878.993750,-372.326500,0.000000
-859.173333,-358.114111,0.000000
-787.978333,-488.010000,0.000000
-868.522857,-339.565286,0.000000
-910.262857,-480.937000,0.000000
-911.448750,-543.524250,0.000000
-779.863636,-500.056636,0.000000
-860.775556,-350.330778,0.000000
-915.218571,-498.029143,0.000000
-949.780000,-496.765000,0.000000
-919.054000,-296.857200,0.000000
-946.073333,-491.981667,0.000000
-918.493333,-555.879167,0.000000
-797.330000,-478.559900,0.000000
-785.795000,-434.064667,0.000000
-795.844286,-438.431714,0.000000
-795.150714,-441.722786,0.000000
-799.005714,-435.484429,0.000000
-765.117169,-477.806095,0.000000
-910.336250,-454.035250,0.000000
-924.210357,-537.022179,0.000000
-808.893333,-493.716167,0.000000
-921.013750,-276.210500,0.000000
-814.606875,-500.597062,0.000000
-835.983333,-457.360667,0.000000
-875.881667,-539.770333,0.000000
-898.624000,-324.632300,0.000000
-901.797000,-328.461700,0.000000
-787.345000,-507.483000,0.000000
-799.866667,-505.338333,0.000000
-794.402778,-495.466500,0.000000
-794.525385,-439.535769,0.000000
-830.521667,-452.993500,0.000000
-792.495000,-482.178000,0.000000
-819.194733,-400.713447,0.000000
-802.991667,-480.937667,0.000000
-803.496364,-499.479182,0.000000
-811.418182,-488.586909,0.000000
-790.955000,-430.793250,0.000000
-931.431000,-522.135000,0.000000
-775.352315,-475.072842,0.000000
-941.631000,-506.600900,0.000000
-941.014000,-506.180800,0.000000
-794.016000,-510.937100,0.000000
-878.640000,-432.944200,0.000000
-796.411053,-494.867447,0.000000
-748.669493,-479.351068,0.000000
-841.650000,-461.482500,0.000000
-852.315556,-434.551333,0.000000
-914.127143,-552.828857,0.000000
-937.343704,-525.866222,0.000000
-888.052857,-452.563429,0.000000
