X,Y,Z
699649.733389,9313020.798410,0.000000,53
699832.238222,9312544.502743,0.000000,0
699791.660989,9312456.272210,0.000000,13
699841.966389,9312447.989410,0.000000,0
699791.639889,9312453.627410,0.000000,13
699791.729889,9312464.631243,0.000000,13
699791.916389,9312487.403410,0.000000,13
699791.966722,9312492.266410,0.000000,13
699842.309389,9312487.758410,0.000000,0
699791.957056,9312492.372077,0.000000,13
699762.142589,9312159.630010,0.000000,0
699788.746889,9312192.381077,0.000000,44
699812.253556,9312183.034577,0.000000,0
699761.455056,9312552.562077,0.000000,14
699408.605389,9313053.409410,0.000000,65
699792.030389,9312501.322910,0.000000,13
699640.937139,9313016.070910,0.000000,54
699639.778389,9313012.778410,0.000000,54
699640.191889,9313015.708410,0.000000,54
699414.520722,9312902.060243,0.000000,74
699791.135722,9312033.392443,0.000000,0
699381.908639,9312292.279535,0.000000,79
699549.412945,9312945.224299,0.000000,88
699609.097389,9312965.846285,0.000000,88
699518.023639,9312970.045910,0.000000,88
699612.206556,9312986.126743,0.000000,88
699550.509011,9312982.593261,0.000000,88
699483.376743,9312942.399208,0.000000,88
699522.817389,9312971.978410,0.000000,88
699561.234532,9312958.604981,0.000000,88
700232.604639,9312370.350910,0.000000,6
700239.351389,9312363.487410,0.000000,6
700232.580889,9312368.086910,0.000000,6
700238.478126,9312423.434199,0.000000,6
700172.963556,9312312.858077,0.000000,3
700144.142989,9312284.969210,0.000000,3
700206.896264,9312335.193535,0.000000,6
700217.524056,9312327.042077,0.000000,6
700254.582472,9312353.889660,0.000000,6
700251.667389,9312353.042410,0.000000,6
700252.222389,9312354.208827,0.000000,6
700281.047571,9312373.661228,0.000000,6
700277.546139,9312423.116410,0.000000,6
700163.461722,9312303.201910,0.000000,3
700214.318889,9312309.263660,0.000000,85
700195.897809,9312306.236212,0.000000,0
700223.096532,9312351.500839,0.000000,6
700224.263972,9312367.948077,0.000000,6
700278.916154,9312422.601645,0.000000,6
700259.489483,9312447.201668,0.000000,0
700123.168389,9312292.235410,0.000000,3
700230.876833,9312361.655854,0.000000,6
700186.375246,9312342.202867,0.000000,85
700172.045389,9312257.900577,0.000000,85
700217.065889,9312304.836410,0.000000,85
700216.081648,9312325.519521,0.000000,6
700231.984139,9312352.652410,0.000000,6
700225.481389,9312346.171410,0.000000,6
700229.792556,9312352.677577,0.000000,6
700232.731960,9312390.224196,0.000000,6
700254.213139,9312378.507760,0.000000,6
700248.223181,9312352.998110,0.000000,6
700272.837656,9312283.549410,0.000000,6
700272.203705,9312292.695726,0.000000,6
700272.739927,9312273.679795,0.000000,6
700271.429571,9312293.593455,0.000000,6
700258.983907,9312445.348338,0.000000,6
700259.572104,9312447.780201,0.000000,0
700227.123389,9312327.338110,0.000000,0
700164.035789,9312304.078910,0.000000,3
700230.416222,9312378.697243,0.000000,6
700253.686989,9312342.015410,0.000000,6
700147.072056,9312288.027243,0.000000,3
700166.147989,9312314.458710,0.000000,3
700171.794246,9312278.270839,0.000000,85
700157.073889,9312297.314610,0.000000,3
700150.195889,9312290.455410,0.000000,3
700189.339347,9312331.795368,0.000000,6
700182.421675,9312253.228553,0.000000,85
700224.978056,9312368.792077,0.000000,6
700179.714989,9312323.479610,0.000000,85
700146.594489,9312295.464810,0.000000,3
700166.972056,9312307.111910,0.000000,3
700150.764489,9312291.340610,0.000000,3
700196.798056,9312288.656077,0.000000,85
700235.614025,9312321.155592,0.000000,6
700153.684389,9312294.368410,0.000000,3
700181.457889,9312275.951510,0.000000,85
700160.332556,9312300.743910,0.000000,3
700194.316312,9312327.217179,0.000000,6
700210.272611,9312315.957299,0.000000,6
700203.304278,9312323.401299,0.000000,6
700170.029889,9312309.621077,0.000000,3
700231.656514,9312360.653035,0.000000,6
700232.545960,9312362.392696,0.000000,6
700156.816556,9312296.881577,0.000000,3
700197.900889,9312316.447410,0.000000,6
700237.964056,9312421.426299,0.000000,6
700261.935589,9312406.747010,0.000000,6
700241.686389,9312362.506410,0.000000,6
700254.321972,9312376.353327,0.000000,6
700256.431122,9312372.459710,0.000000,6
700258.970189,9312426.366510,0.000000,6
700170.657089,9312310.476510,0.000000,3
700193.520056,9312323.003743,0.000000,6
700135.259514,9312363.246410,0.000000,3
700125.720222,9312600.417243,0.000000,41
700278.337889,9312344.411910,0.000000,6
700291.344389,9312368.758410,0.000000,6
700292.795389,9312410.902660,0.000000,6
700287.637389,9312395.753410,0.000000,6
700290.054532,9312407.872553,0.000000,6
700272.254889,9312315.948077,0.000000,6
700191.509722,9312331.678743,0.000000,6
700164.705246,9312224.281553,0.000000,87
700219.032889,9312427.453077,0.000000,6
700188.910189,9312434.289343,0.000000,4
700269.002559,9312332.706390,0.000000,6
700167.795889,9312218.590410,0.000000,87
700214.983222,9312419.174910,0.000000,6
700130.278139,9312611.081660,0.000000,41
700124.277389,9312617.251410,0.000000,0
700130.289556,9312613.096410,0.000000,41
700288.556056,9312346.392493,0.000000,6
700142.093565,9312591.145234,0.000000,21
700148.421103,9312593.306839,0.000000,21
700194.468889,9312524.236743,0.000000,23
700215.371389,9312427.467243,0.000000,6
700292.964139,9312380.299160,0.000000,6
700287.452389,9312386.978410,0.000000,6
700292.996222,9312382.498410,0.000000,6
700273.929389,9312356.022243,0.000000,6
700275.356639,9312348.960410,0.000000,6
700221.522889,9312390.273410,0.000000,6
700292.255889,9312391.774660,0.000000,6
700291.253889,9312356.321160,0.000000,6
700287.006389,9312364.860410,0.000000,6
700291.276722,9312359.155910,0.000000,6
700165.528289,9312331.074510,0.000000,3
700281.742056,9312187.263243,0.000000,7
700301.154264,9312346.235535,0.000000,6
700287.466489,9312382.405960,0.000000,6
700291.739312,9312410.329718,0.000000,6
700282.984789,9312285.094510,0.000000,0
700187.394722,9312426.543943,0.000000,4
700270.359889,9312285.364910,0.000000,6
700267.451389,9312306.586410,0.000000,6
700270.453722,9312292.424577,0.000000,6
700214.115675,9312443.285696,0.000000,5
700303.962818,9312326.648267,0.000000,6
700151.237044,9312317.531797,0.000000,3
700131.564713,9312365.339322,0.000000,3
700253.005389,9312354.250410,0.000000,6
700246.481389,9312352.907410,0.000000,6
700250.836389,9312354.276743,0.000000,6
700278.945889,9312336.492077,0.000000,6
700266.049514,9312319.463660,0.000000,6
700243.158289,9312174.308310,0.000000,8
700296.782466,9312357.981718,0.000000,6
700131.400389,9312611.542046,0.000000,41
700298.224489,9312381.883110,0.000000,6
700218.726543,9312409.729179,0.000000,6
700288.905889,9312284.922160,0.000000,0
700282.717389,9312291.351410,0.000000,0
700288.947556,9312287.023410,0.000000,0
700250.706056,9312324.634410,0.000000,6
700269.282222,9312333.082743,0.000000,6
700131.802972,9312365.369521,0.000000,3
700303.863289,9312327.876510,0.000000,6
700274.391264,9312350.895535,0.000000,6
700257.715103,9312317.600124,0.000000,6
700185.865389,9312427.483910,0.000000,4
700173.011389,9312206.047077,0.000000,86
700220.723689,9312385.649310,0.000000,6
700156.219889,9312231.512577,0.000000,87
700219.234222,9312438.129243,0.000000,5
700230.788326,9312401.509597,0.000000,0
700159.779764,9312048.632060,0.000000,0
700229.724639,9312088.204410,0.000000,314
700114.446246,9311999.457653,0.000000,308
700124.204389,9312106.270327,0.000000,420
700143.587818,9312091.894124,0.000000,420
700132.238556,9312028.470793,0.000000,425
700157.152389,9312024.235410,0.000000,0
700135.236639,9312027.522123,0.000000,425
700132.246539,9312113.544060,0.000000,420
700166.994889,9312056.593885,0.000000,0
700162.179389,9312063.221410,0.000000,424
700167.027889,9312058.778360,0.000000,424
700145.100289,9312112.055560,0.000000,422
700171.977972,9311983.384878,0.000000,309
700167.087264,9312012.257297,0.000000,0
700128.826389,9312109.422754,0.000000,420
700141.427656,9312092.042543,0.000000,420
700130.499389,9312111.483910,0.000000,420
700131.622722,9312112.290577,0.000000,420
700130.083764,9312110.469910,0.000000,420
700154.695246,9312214.974696,0.000000,418
700139.581056,9312117.338077,0.000000,419
700146.508389,9312119.360477,0.000000,422
700177.571014,9312011.392048,0.000000,0
700182.177139,9312018.159710,0.000000,0
700146.211556,9312126.824577,0.000000,423
700132.488945,9312193.243354,0.000000,417
700191.486571,9312053.153455,0.000000,0
700138.814889,9312127.083981,0.000000,307
700135.304722,9312119.521410,0.000000,419
700136.337722,9312038.197154,0.000000,427
700149.538972,9312017.188143,0.000000,425
700132.557494,9312124.131305,0.000000,307
700194.913389,9312045.199060,0.000000,313
700144.270202,9312122.346785,0.000000,422
700133.822500,9312113.159817,0.000000,420
700216.506389,9312080.115077,0.000000,314
700135.784806,9312038.592272,0.000000,427
700158.679056,9312020.007960,0.000000,0
700122.286389,9312102.379410,0.000000,420
700168.908417,9312051.309618,0.000000,0
700226.163931,9312072.407256,0.000000,314
700158.849960,9312014.765196,0.000000,0
700169.204202,9312011.083760,0.000000,0
700172.765960,9312070.594210,0.000000,424
700172.883056,9312075.183427,0.000000,424
700156.342934,9312189.525683,0.000000,303
700218.331389,9312088.457743,0.000000,314
700190.175889,9312048.150377,0.000000,0
700236.807406,9312027.216687,0.000000,426
700213.288389,9312064.672910,0.000000,424
700184.138532,9311985.755167,0.000000,310
700164.010722,9312011.949777,0.000000,0
700178.430722,9312017.551243,0.000000,313
700198.467556,9312037.224127,0.000000,313
700216.698246,9312066.328510,0.000000,424
700152.302960,9312019.198253,0.000000,425
700239.815056,9312033.823410,0.000000,426
700149.646389,9312017.021210,0.000000,425
700112.569889,9312119.387035,0.000000,420
700197.984304,9312073.813061,0.000000,0
700148.552328,9312126.759137,0.000000,423
700193.604620,9312034.286441,0.000000,313
700116.995889,9311992.324977,0.000000,308
700212.763556,9312064.669143,0.000000,424
700128.651639,9312025.755772,0.000000,425
