X,Y,Z
700928.406556,9312264.180077,0.000000,1336
700933.491431,9312168.465035,0.000000,1338
701014.148722,9312211.940077,0.000000,1358
700911.115960,9312233.530124,0.000000,1335
700963.178014,9312137.716410,0.000000,1363
700919.641389,9312280.310035,0.000000,1382
701002.222556,9312221.347743,0.000000,1352
700996.973532,9312188.731696,0.000000,1361
700993.259689,9312184.324010,0.000000,1361
700962.110639,9312148.196285,0.000000,1338
701021.587389,9312219.825510,0.000000,1373
701021.151222,9312207.590077,0.000000,1358
700962.958789,9312173.413510,0.000000,1361
700965.880722,9312176.706243,0.000000,1361
700932.413722,9312219.693077,0.000000,1335
700919.134389,9312269.823510,0.000000,1337
700974.018556,9312176.159910,0.000000,1361
700915.217103,9312266.828696,0.000000,1337
700985.871960,9312287.944981,0.000000,1388
700989.138192,9312301.551262,0.000000,1388
700998.575500,9312180.430132,0.000000,1361
700989.305139,9312201.269847,0.000000,1361
701014.501389,9312208.292521,0.000000,1358
701042.436556,9312151.912910,0.000000,1362
701019.681089,9312211.826810,0.000000,1358
700968.578902,9312170.999820,0.000000,1361
700922.101298,9312215.129455,0.000000,1335
700960.957889,9312289.828910,0.000000,1388
700943.683056,9312287.127077,0.000000,1388
700999.671889,9312180.126077,0.000000,1361
700966.799871,9312307.183517,0.000000,1388
701009.983556,9312132.793410,0.000000,1366
700968.858930,9312170.310761,0.000000,1361
701033.623189,9312144.556510,0.000000,1362
701003.260851,9312191.303333,0.000000,1361
700979.206922,9312178.509277,0.000000,1361
700977.824489,9312169.534010,0.000000,1361
700971.700514,9312137.969160,0.000000,1364
701038.023722,9312150.102299,0.000000,1362
701040.503722,9312167.472243,0.000000,1372
701022.685278,9312228.831299,0.000000,1359
700923.135639,9312242.249910,0.000000,1335
700912.972289,9312266.034410,0.000000,1337
701016.222222,9312206.282077,0.000000,1358
700960.105722,9312121.971577,0.000000,1365
700922.901818,9312297.956839,0.000000,1388
700959.045889,9312276.344110,0.000000,1388
700983.678289,9312183.327610,0.000000,1361
