X,Y,Z
700428.012103,9312743.517553,0.000000,455
700436.306684,9312733.790359,0.000000,454
700434.281389,9312741.276243,0.000000,455
700422.021389,9312738.985035,0.000000,455
700434.304139,9312747.013410,0.000000,455
700431.615960,9312746.335410,0.000000,455
700433.805014,9312752.504785,0.000000,455
700438.908639,9312750.804410,0.000000,455
700442.487611,9312751.323632,0.000000,455
700449.250189,9312727.637277,0.000000,453
700445.412139,9312720.005160,0.000000,453
700450.870639,9312709.874285,0.000000,452
700443.347722,9312721.949410,0.000000,453
700452.445389,9312723.050696,0.000000,453
700447.264556,9312720.379410,0.000000,453
700464.631014,9312692.992160,0.000000,450
700454.264175,9312715.915981,0.000000,452
700448.483722,9312712.841577,0.000000,452
700447.147056,9312715.242910,0.000000,452
700460.784056,9312718.919577,0.000000,452
700459.149639,9312723.684910,0.000000,452
700462.456298,9312718.080410,0.000000,452
700454.595675,9312708.311981,0.000000,500
700463.214960,9312712.226267,0.000000,501
700461.110764,9312689.394785,0.000000,449
700468.936389,9312693.069243,0.000000,450
700472.576818,9312696.659267,0.000000,450
700459.298389,9312693.602035,0.000000,449
700458.423556,9312687.874743,0.000000,448
700439.051289,9312697.900010,0.000000,451
700442.246139,9312696.299910,0.000000,451
700433.580514,9312712.052285,0.000000,451
700430.493571,9312715.533865,0.000000,451
700446.347778,9312710.116688,0.000000,451
700433.845056,9312721.437077,0.000000,451
700445.029556,9312701.173077,0.000000,451
700442.891222,9312704.032910,0.000000,451
700441.691689,9312709.576010,0.000000,451
700446.449139,9312696.395535,0.000000,451
700441.522298,9312706.500410,0.000000,451
700444.699167,9312690.938299,0.000000,448
700451.193960,9312687.359410,0.000000,448
700454.093532,9312696.069981,0.000000,448
700449.043389,9312693.799267,0.000000,448
700444.171620,9312687.944948,0.000000,448
700444.343167,9312687.899521,0.000000,448
700472.241514,9312680.457785,0.000000,447
700473.194960,9312668.569553,0.000000,445
700484.184764,9312656.106660,0.000000,444
700489.065818,9312660.348696,0.000000,444
700476.995246,9312670.042553,0.000000,445
700477.966389,9312683.673696,0.000000,447
700480.261675,9312683.984839,0.000000,447
700467.247989,9312679.552210,0.000000,447
700470.891139,9312685.546472,0.000000,447
700455.076889,9312682.215110,0.000000,446
700455.579972,9312676.209327,0.000000,446
700448.351532,9312679.930981,0.000000,446
700457.388764,9312671.900660,0.000000,446
700462.285389,9312677.726743,0.000000,446
700460.207556,9312673.711910,0.000000,446
700458.889639,9312661.393535,0.000000,442
700461.531246,9312664.857696,0.000000,442
700456.277889,9312666.948077,0.000000,442
700465.285154,9312670.504586,0.000000,442
700456.415556,9312669.975910,0.000000,442
700471.453806,9312656.759077,0.000000,443
700476.761389,9312658.177010,0.000000,443
700814.368889,9312640.750910,0.000000,679
700810.202056,9312645.990077,0.000000,679
700817.133139,9312638.650160,0.000000,679
700834.531389,9312669.910124,0.000000,549
700831.402889,9312671.167410,0.000000,549
700494.878056,9312623.699910,0.000000,550
700431.156639,9312758.799577,0.000000,553
700425.640500,9312768.315410,0.000000,456
700422.064675,9312771.610553,0.000000,456
700429.860139,9312773.825035,0.000000,456
700385.096889,9312803.636660,0.000000,459
700399.908818,9312795.124696,0.000000,558
700414.052389,9312783.299839,0.000000,458
700409.633004,9312792.654256,0.000000,458
700413.200639,9312787.989785,0.000000,458
700418.241960,9312790.912410,0.000000,458
700408.373389,9312792.766535,0.000000,458
700419.404389,9312784.684632,0.000000,458
700413.104722,9312783.588243,0.000000,458
700392.300675,9312783.174410,0.000000,457
700396.347014,9312778.589535,0.000000,457
700403.821264,9312775.206535,0.000000,457
700399.886689,9312782.205910,0.000000,457
700390.739167,9312810.479743,0.000000,459
700392.655889,9312804.398160,0.000000,459
700391.047056,9312806.919910,0.000000,459
700399.892264,9312806.830785,0.000000,459
700395.406995,9312808.374501,0.000000,459
700399.434056,9312815.107966,0.000000,459
700405.154139,9312815.264827,0.000000,459
700408.548389,9312814.196910,0.000000,459
700381.792389,9312802.988577,0.000000,459
700380.725556,9312805.095243,0.000000,459
700386.591222,9312830.097410,0.000000,563
700391.441289,9312822.660510,0.000000,460
700390.248056,9312841.135410,0.000000,461
700383.988532,9312843.535839,0.000000,461
700391.956818,9312846.940410,0.000000,461
700398.064556,9312817.241910,0.000000,460
700398.566207,9312829.428228,0.000000,460
700399.820389,9312822.420228,0.000000,460
700545.105375,9312602.626124,0.000000,615
700524.381506,9312607.163910,0.000000,614
700555.037522,9312611.918327,0.000000,616
700583.912564,9312610.124243,0.000000,619
700563.439975,9312613.159839,0.000000,617
700573.852203,9312606.517839,0.000000,618
700570.808772,9312619.449243,0.000000,618
700574.472633,9312610.408410,0.000000,618
700533.562389,9312599.242577,0.000000,614
700531.963472,9312607.680077,0.000000,614
700529.941151,9312603.950256,0.000000,614
700545.794960,9312615.167124,0.000000,615
700547.987872,9312601.929410,0.000000,615
700547.682759,9312604.724510,0.000000,615
700552.628552,9312616.827035,0.000000,616
700552.541289,9312617.614743,0.000000,616
700554.350001,9312616.655234,0.000000,616
700566.269316,9312611.297943,0.000000,617
700570.714356,9312609.847577,0.000000,618
700573.210919,9312613.551310,0.000000,618
700573.576426,9312616.294910,0.000000,618
700575.686927,9312614.060535,0.000000,618
700581.265425,9312615.994046,0.000000,619
700598.022664,9312593.674535,0.000000,621
700605.904022,9312594.299577,0.000000,622
700609.125782,9312619.544910,0.000000,624
700608.954749,9312620.717925,0.000000,624
700614.153713,9312597.233910,0.000000,625
700619.212233,9312624.319521,0.000000,631
700619.897954,9312618.544035,0.000000,631
700620.050236,9312614.522243,0.000000,631
700624.666339,9312616.884025,0.000000,631
700626.777119,9312621.779410,0.000000,631
700623.610890,9312625.710210,0.000000,631
700634.765987,9312621.688299,0.000000,631
700635.409681,9312618.686410,0.000000,630
700634.950842,9312613.154743,0.000000,630
700639.780939,9312619.987710,0.000000,630
700645.164706,9312604.911910,0.000000,629
700652.531975,9312609.738124,0.000000,628
700641.530525,9312608.910955,0.000000,629
700647.590212,9312616.429564,0.000000,628
700643.767846,9312608.624124,0.000000,629
700649.808122,9312612.037410,0.000000,628
700627.835996,9312596.439839,0.000000,627
700638.273139,9312596.337410,0.000000,627
700621.453160,9312602.700228,0.000000,626
700628.527356,9312608.035243,0.000000,626
700622.609714,9312598.199981,0.000000,626
700624.074947,9312596.807410,0.000000,626
700620.176606,9312596.680743,0.000000,626
700612.055887,9312606.835660,0.000000,625
700604.506126,9312600.558785,0.000000,622
700603.332889,9312608.705267,0.000000,622
700611.128614,9312611.073243,0.000000,625
700591.206009,9312620.416910,0.000000,620
700594.456922,9312606.530521,0.000000,621
700600.195352,9312617.880285,0.000000,623
700597.952439,9312624.268035,0.000000,623
700598.123722,9312626.171577,0.000000,623
700601.332164,9312625.682160,0.000000,623
700593.285989,9312624.322410,0.000000,620
700509.552389,9312619.288743,0.000000,581
700523.620960,9312628.142339,0.000000,581
700508.415722,9312624.357743,0.000000,581
700538.044789,9312620.932077,0.000000,582
700536.029545,9312632.128854,0.000000,582
700537.338306,9312624.172243,0.000000,582
700543.948072,9312622.073577,0.000000,583
700578.688276,9312640.899910,0.000000,588
700590.245345,9312631.586410,0.000000,593
700604.641441,9312666.874046,0.000000,632
700570.707718,9312644.466839,0.000000,590
700564.401198,9312645.292865,0.000000,589
700517.965639,9312633.274285,0.000000,577
700550.726782,9312643.436810,0.000000,580
700541.299202,9312639.676285,0.000000,579
700619.151024,9312638.084553,0.000000,596
700631.240156,9312651.591704,0.000000,598
700635.361439,9312662.448660,0.000000,598
700634.378767,9312659.601077,0.000000,598
700630.465458,9312655.647035,0.000000,597
700632.778772,9312654.314410,0.000000,598
700636.457339,9312663.679839,0.000000,598
700619.673516,9312650.761910,0.000000,596
700619.686429,9312643.005110,0.000000,596
700614.837294,9312638.887243,0.000000,596
700633.416298,9312647.457410,0.000000,598
700550.359989,9312623.524410,0.000000,584
700555.896039,9312623.940410,0.000000,585
700561.394102,9312625.925285,0.000000,586
700568.081675,9312626.484696,0.000000,587
700557.613046,9312642.454839,0.000000,589
700595.331707,9312651.329319,0.000000,592
700615.182699,9312656.166743,0.000000,595
700628.193724,9312663.702610,0.000000,597
700639.823520,9312674.048718,0.000000,600
700630.709601,9312675.717810,0.000000,597
700632.727160,9312666.734410,0.000000,597
700625.870510,9312660.022410,0.000000,597
700623.455690,9312671.617696,0.000000,597
700628.989929,9312658.477160,0.000000,597
700628.286065,9312641.942696,0.000000,598
700626.181973,9312641.677188,0.000000,598
700610.474414,9312639.109137,0.000000,594
700594.676289,9312657.842319,0.000000,592
700577.106569,9312663.951510,0.000000,591
700594.354711,9312666.032743,0.000000,592
700589.573978,9312656.584632,0.000000,592
700592.263772,9312670.284410,0.000000,592
700588.971529,9312663.275910,0.000000,592
700579.405039,9312660.023993,0.000000,591
700583.994780,9312649.693319,0.000000,591
700588.762475,9312654.723553,0.000000,591
700584.367072,9312652.703577,0.000000,591
700587.160356,9312662.661077,0.000000,591
700578.875522,9312652.786243,0.000000,591
700584.043515,9312660.131845,0.000000,591
700560.114389,9312654.434196,0.000000,589
700558.186614,9312647.018723,0.000000,589
700561.466939,9312644.463743,0.000000,589
700561.178256,9312645.612577,0.000000,589
700565.531706,9312636.582410,0.000000,587
700565.324649,9312638.858110,0.000000,587
700541.836332,9312630.049410,0.000000,583
700548.303471,9312632.152774,0.000000,584
700541.155246,9312635.038553,0.000000,583
700552.875075,9312638.028696,0.000000,585
700554.019189,9312634.439124,0.000000,585
700555.516867,9312627.137966,0.000000,585
700560.875389,9312628.371910,0.000000,586
700557.043200,9312638.466410,0.000000,586
700560.192518,9312635.111410,0.000000,586
700559.696313,9312636.281057,0.000000,586
700534.245222,9312647.549743,0.000000,579
700534.744267,9312639.130410,0.000000,579
700537.925418,9312638.178410,0.000000,579
700550.749100,9312656.520743,0.000000,580
700544.020389,9312658.802743,0.000000,580
700521.689145,9312636.110854,0.000000,578
700530.317726,9312636.059785,0.000000,578
700521.947656,9312633.560910,0.000000,578
700523.517039,9312637.566410,0.000000,578
700524.259844,9312635.537683,0.000000,578
700529.757946,9312645.249410,0.000000,578
700528.409256,9312650.397243,0.000000,578
700512.314701,9312641.295597,0.000000,577
700509.702611,9312631.790077,0.000000,577
700514.399189,9312650.189710,0.000000,577
700507.752222,9312649.783077,0.000000,577
700509.060264,9312648.861035,0.000000,577
700503.636960,9312644.203981,0.000000,577
700504.115945,9312647.562299,0.000000,577
700505.176675,9312637.669410,0.000000,577
700514.185722,9312632.129577,0.000000,577
700548.247034,9312654.659137,0.000000,580
700549.678289,9312641.175981,0.000000,580
700551.371389,9312652.387910,0.000000,580
700552.241122,9312652.595577,0.000000,580
700568.610411,9312662.501854,0.000000,590
700570.412479,9312665.398010,0.000000,590
700564.746478,9312664.845743,0.000000,590
700566.289206,9312665.707243,0.000000,590
700574.031858,9312650.108487,0.000000,590
700572.553589,9312645.301410,0.000000,590
700574.437211,9312642.351077,0.000000,588
700571.092364,9312640.734660,0.000000,588
700572.998514,9312639.510910,0.000000,588
700566.158389,9312629.574285,0.000000,587
700575.125224,9312632.257704,0.000000,588
700584.273933,9312642.230521,0.000000,593
700590.547175,9312642.515267,0.000000,593
700590.305446,9312645.111981,0.000000,593
700588.035156,9312636.508743,0.000000,593
700593.614789,9312636.238410,0.000000,593
700609.926364,9312649.873285,0.000000,594
700608.291773,9312635.927160,0.000000,594
700619.886309,9312661.669854,0.000000,595
700617.584412,9312658.777285,0.000000,595
700613.343838,9312668.530110,0.000000,595
700621.182520,9312670.503839,0.000000,595
700616.127391,9312666.555710,0.000000,595
700643.117114,9312667.412285,0.000000,599
700645.139789,9312670.887743,0.000000,599
700645.291177,9312672.657660,0.000000,599
700644.836006,9312645.631743,0.000000,604
700656.808364,9312647.444910,0.000000,603
700666.119803,9312661.773410,0.000000,602
700654.977039,9312666.731785,0.000000,601
700654.643206,9312664.523743,0.000000,601
700650.367239,9312661.492160,0.000000,601
700650.546699,9312665.842210,0.000000,601
700661.869439,9312660.918910,0.000000,602
700644.680003,9312655.631981,0.000000,603
700654.284379,9312651.246210,0.000000,603
700650.694101,9312639.672910,0.000000,604
700655.785069,9312640.823610,0.000000,604
700651.046507,9312642.864865,0.000000,604
700651.777722,9312640.343910,0.000000,604
700658.849902,9312669.655660,0.000000,601
700656.078778,9312671.861521,0.000000,601
700666.385039,9312666.003210,0.000000,602
700657.323622,9312630.029299,0.000000,606
700673.734439,9312630.317660,0.000000,610
700668.031460,9312623.544124,0.000000,633
700665.457667,9312638.261521,0.000000,609
700660.927689,9312641.614710,0.000000,609
700657.255429,9312640.549610,0.000000,12030
700665.151211,9312633.317188,0.000000,606
700661.042989,9312636.639553,0.000000,606
700658.479803,9312638.644696,0.000000,606
700652.035489,9312623.278285,0.000000,606
700651.371789,9312625.327410,0.000000,606
700643.462189,9312635.376785,0.000000,605
700670.034200,9312655.661854,0.000000,607
700667.099875,9312649.066839,0.000000,608
700662.292329,9312648.723210,0.000000,608
700665.906076,9312643.797035,0.000000,608
700668.109072,9312641.687743,0.000000,608
700675.623589,9312646.904410,0.000000,610
700678.638397,9312657.881327,0.000000,608
700672.742614,9312659.990660,0.000000,607
700671.628478,9312636.232854,0.000000,610
700685.940676,9312651.174910,0.000000,610
700682.172181,9312640.136641,0.000000,610
700679.362777,9312632.139160,0.000000,610
700690.448712,9312642.130102,0.000000,610
700687.493914,9312608.029785,0.000000,612
700710.474106,9312600.383243,0.000000,613
700683.227006,9312619.494410,0.000000,611
700698.973976,9312631.271535,0.000000,611
700694.854976,9312616.249277,0.000000,612
700690.680872,9312609.152577,0.000000,612
700689.101476,9312630.545010,0.000000,611
700694.027026,9312638.859410,0.000000,611
700697.617032,9312636.094839,0.000000,611
700674.769351,9312632.739410,0.000000,610
700682.641206,9312634.432577,0.000000,610
700700.944306,9312612.212743,0.000000,613
700707.854175,9312617.501839,0.000000,613
700704.589889,9312588.383285,0.000000,613
700700.607475,9312602.502410,0.000000,613
700701.933547,9312597.922410,0.000000,613
700696.417856,9312600.335243,0.000000,613
700697.431522,9312601.176077,0.000000,613
700700.958313,9312604.426791,0.000000,613
700712.133653,9312605.566137,0.000000,613
700696.074267,9312593.981521,0.000000,613
700510.200189,9312676.471810,0.000000,568
700600.772898,9312702.852882,0.000000,576
700529.971432,9312689.905624,0.000000,570
700538.438732,9312686.763267,0.000000,571
700550.922932,9312687.997696,0.000000,572
700565.466267,9312695.777610,0.000000,573
700580.648122,9312691.924243,0.000000,574
700589.176325,9312689.570228,0.000000,575
700584.234003,9312695.763124,0.000000,575
700586.321701,9312699.225535,0.000000,575
700583.060072,9312701.279743,0.000000,575
700586.442962,9312705.054319,0.000000,575
700575.916539,9312701.773767,0.000000,574
700577.100939,9312697.621035,0.000000,574
700575.059202,9312690.876910,0.000000,574
700583.192889,9312692.634035,0.000000,574
700564.386619,9312705.519910,0.000000,573
700566.134389,9312692.868410,0.000000,573
700570.220803,9312706.632267,0.000000,574
700552.001744,9312699.671774,0.000000,572
700554.887111,9312685.661299,0.000000,572
700536.995111,9312699.346632,0.000000,571
700536.278577,9312696.232285,0.000000,571
700542.678939,9312699.525035,0.000000,571
700542.931289,9312701.350410,0.000000,571
700545.992875,9312682.669410,0.000000,571
700517.474575,9312689.925267,0.000000,569
700522.550711,9312692.549410,0.000000,569
700515.774556,9312692.071410,0.000000,569
700501.011589,9312686.864010,0.000000,568
700508.634207,9312688.341410,0.000000,568
700506.925222,9312692.042577,0.000000,568
700504.244246,9312679.597696,0.000000,568
700515.851389,9312669.751981,0.000000,568
700505.386556,9312677.154077,0.000000,568
700509.756056,9312671.702243,0.000000,568
700514.135189,9312672.075310,0.000000,568
700521.603735,9312681.188641,0.000000,569
700526.417189,9312678.250696,0.000000,569
700524.466060,9312673.158553,0.000000,569
700526.954759,9312672.814510,0.000000,569
700525.311222,9312685.320410,0.000000,569
700530.974756,9312697.649410,0.000000,570
700530.876972,9312695.369410,0.000000,570
700542.655134,9312691.234228,0.000000,571
700556.486932,9312701.979553,0.000000,572
700596.886406,9312706.804910,0.000000,576
700544.262712,9312716.587025,0.000000,562
700531.167489,9312712.238535,0.000000,634
700498.117662,9312736.431046,0.000000,635
700479.659389,9312729.907743,0.000000,566
700492.404489,9312720.302010,0.000000,565
700485.914389,9312722.427310,0.000000,565
700492.999960,9312727.315124,0.000000,565
700499.488480,9312728.685137,0.000000,565
700493.694818,9312729.437696,0.000000,566
700490.037889,9312742.196785,0.000000,566
700492.922556,9312742.221577,0.000000,566
700494.253889,9312738.585243,0.000000,566
700496.048722,9312733.705243,0.000000,566
700496.204389,9312731.086660,0.000000,566
700484.731844,9312731.729319,0.000000,566
700481.492556,9312730.825910,0.000000,566
700510.960389,9312735.634785,0.000000,636
700518.260389,9312729.884535,0.000000,637
700491.300851,9312734.586410,0.000000,566
700515.717500,9312725.637188,0.000000,564
700514.458689,9312721.197410,0.000000,564
700515.485014,9312717.351785,0.000000,564
700515.187948,9312716.771299,0.000000,564
700503.822611,9312711.806832,0.000000,567
700502.568056,9312705.049910,0.000000,567
700505.398139,9312712.441785,0.000000,567
700506.016246,9312707.120267,0.000000,567
700522.925589,9312734.209160,0.000000,561
700527.080772,9312734.619077,0.000000,561
700530.430739,9312735.035035,0.000000,561
700529.225707,9312724.077228,0.000000,561
700541.985746,9312734.038481,0.000000,560
700545.633289,9312724.380160,0.000000,638
700549.951206,9312720.296077,0.000000,562
700549.460303,9312713.987267,0.000000,562
700541.535251,9312711.946785,0.000000,562
700535.286764,9312742.347535,0.000000,559
700539.741064,9312735.535285,0.000000,560
700547.537856,9312731.846577,0.000000,560
700537.407989,9312752.891267,0.000000,557
700533.329077,9312747.791535,0.000000,557
700540.766767,9312748.924521,0.000000,557
700543.031872,9312743.026910,0.000000,559
700544.720589,9312743.404410,0.000000,559
700538.275206,9312741.964910,0.000000,559
700533.771302,9312739.770660,0.000000,559
700551.955989,9312750.068966,0.000000,556
700561.680767,9312719.452854,0.000000,639
700567.517789,9312745.661410,0.000000,552
700568.758844,9312738.305046,0.000000,546
700576.716132,9312726.807696,0.000000,545
700562.334822,9312727.919299,0.000000,547
700555.978375,9312734.520481,0.000000,548
700559.850339,9312743.375310,0.000000,551
700561.963689,9312745.297410,0.000000,551
700573.082806,9312757.377410,0.000000,554
700564.544974,9312751.498410,0.000000,555
700576.345956,9312761.251577,0.000000,554
700562.255139,9312760.236077,0.000000,555
700564.722725,9312754.335319,0.000000,555
700555.046314,9312751.688910,0.000000,556
700551.852300,9312755.879743,0.000000,556
700570.912077,9312746.827035,0.000000,552
700575.764189,9312747.353267,0.000000,552
700578.380656,9312748.562410,0.000000,552
700575.444156,9312739.390077,0.000000,546
700578.604589,9312741.510299,0.000000,546
700578.727832,9312737.509124,0.000000,546
700579.891922,9312738.022743,0.000000,546
700564.800202,9312733.372410,0.000000,548
700561.185456,9312732.490243,0.000000,548
700561.290189,9312733.688124,0.000000,548
700562.194329,9312735.766410,0.000000,548
700561.687139,9312739.706910,0.000000,548
700551.439322,9312734.779910,0.000000,548
700556.176032,9312726.950267,0.000000,547
700574.761849,9312721.781910,0.000000,544
700574.884764,9312724.130660,0.000000,544
700571.054511,9312722.461521,0.000000,544
700575.894639,9312734.540910,0.000000,545
700574.485702,9312730.719410,0.000000,545
700606.384207,9312725.479410,0.000000,542
700594.128749,9312726.306410,0.000000,543
700596.493939,9312736.387410,0.000000,541
700589.572922,9312732.159632,0.000000,541
700591.402572,9312729.368160,0.000000,543
700593.054872,9312738.991077,0.000000,541
700586.935489,9312734.352910,0.000000,541
700594.299631,9312736.868147,0.000000,541
700604.842322,9312746.836410,0.000000,537
700585.673339,9312743.661610,0.000000,540
700587.128733,9312751.660966,0.000000,539
700590.343346,9312756.825981,0.000000,538
700604.169946,9312765.343267,0.000000,536
700612.299041,9312754.608077,0.000000,535
700614.352679,9312754.742285,0.000000,535
700613.960529,9312757.741160,0.000000,535
700597.577249,9312765.865110,0.000000,536
700602.700632,9312770.558410,0.000000,536
700607.566956,9312765.262577,0.000000,536
700583.345522,9312755.409077,0.000000,538
700581.964232,9312764.309410,0.000000,538
700588.809732,9312760.714410,0.000000,538
700582.808122,9312758.270243,0.000000,538
700592.700772,9312752.395577,0.000000,539
700592.134489,9312744.222577,0.000000,540
700592.845689,9312743.304839,0.000000,540
700587.840256,9312742.014188,0.000000,540
700607.079291,9312730.855210,0.000000,542
700612.970460,9312728.747743,0.000000,542
700601.254745,9312726.169188,0.000000,542
700600.885839,9312731.033910,0.000000,542
700602.668919,9312728.271010,0.000000,542
700609.585839,9312747.938743,0.000000,537
700611.154566,9312748.233577,0.000000,537
700495.992189,9312776.961710,0.000000,520
700502.394611,9312755.696521,0.000000,505
700486.226889,9312767.959077,0.000000,503
700491.546025,9312766.219683,0.000000,504
700479.060675,9312754.115124,0.000000,499
700469.017480,9312759.827683,0.000000,498
700475.932222,9312762.852660,0.000000,498
700474.579139,9312759.345785,0.000000,499
700462.792972,9312760.950660,0.000000,498
700459.726460,9312771.327910,0.000000,496
700453.364556,9312771.337243,0.000000,496
700455.566004,9312773.565948,0.000000,496
700457.926514,9312757.051660,0.000000,498
700467.908662,9312765.893046,0.000000,498
700459.590389,9312765.264410,0.000000,498
700461.166389,9312765.871243,0.000000,498
700458.922889,9312761.027410,0.000000,498
700454.521264,9312763.050535,0.000000,498
700480.695089,9312770.024810,0.000000,502
700474.886675,9312768.316267,0.000000,498
700477.510818,9312782.316124,0.000000,502
700478.337246,9312776.633696,0.000000,502
700471.072056,9312779.034521,0.000000,497
700473.352639,9312772.727910,0.000000,497
700484.975056,9312779.713743,0.000000,503
700481.429056,9312784.486243,0.000000,503
700482.598389,9312784.860743,0.000000,503
700488.089081,9312762.875102,0.000000,504
700488.655389,9312768.516553,0.000000,503
700491.972139,9312769.495910,0.000000,503
700494.689889,9312762.955910,0.000000,504
700492.772662,9312761.996228,0.000000,504
700492.497989,9312756.910510,0.000000,504
700488.602222,9312750.872410,0.000000,504
700494.079056,9312752.631743,0.000000,504
700488.070389,9312752.439553,0.000000,504
700515.091206,9312757.518410,0.000000,507
700498.860639,9312764.680493,0.000000,505
700500.596389,9312758.000410,0.000000,505
700503.136514,9312767.264785,0.000000,506
700507.756264,9312756.140285,0.000000,506
700506.531774,9312762.081333,0.000000,506
700504.579789,9312769.710510,0.000000,506
700506.119722,9312766.838910,0.000000,506
700530.359118,9312759.676124,0.000000,508
700513.633235,9312769.093487,0.000000,507
700509.121818,9312772.322267,0.000000,507
700513.595960,9312773.480981,0.000000,507
700516.311222,9312773.932243,0.000000,507
700515.474789,9312762.462743,0.000000,507
700517.127276,9312760.405910,0.000000,507
700517.521556,9312758.390243,0.000000,507
700525.753546,9312775.419696,0.000000,508
700523.479176,9312771.607910,0.000000,508
700522.867203,9312769.028553,0.000000,508
700526.319439,9312771.027810,0.000000,508
700521.473439,9312774.827285,0.000000,508
700527.250456,9312776.151743,0.000000,508
700527.463556,9312765.076077,0.000000,508
700525.756951,9312762.007102,0.000000,508
700503.717722,9312778.296632,0.000000,519
700523.540969,9312778.858710,0.000000,516
700516.133139,9312778.957910,0.000000,517
700494.596500,9312787.991966,0.000000,520
700494.046514,9312785.649285,0.000000,520
700509.978945,9312779.025077,0.000000,518
700500.009139,9312785.678160,0.000000,519
700502.853818,9312786.203839,0.000000,519
700506.332389,9312788.930910,0.000000,518
700507.557818,9312783.473267,0.000000,518
700512.737278,9312786.618410,0.000000,517
700514.462556,9312781.546910,0.000000,517
700519.026046,9312793.740267,0.000000,516
700520.833056,9312791.758910,0.000000,516
700521.947181,9312785.479910,0.000000,516
700522.727222,9312779.690910,0.000000,516
700554.141134,9312767.407683,0.000000,511
700530.278218,9312781.852267,0.000000,514
700548.361756,9312785.839077,0.000000,512
700538.914139,9312784.022743,0.000000,515
700534.660729,9312763.432510,0.000000,509
700542.377109,9312769.866610,0.000000,510
700535.613672,9312775.158743,0.000000,509
700533.451114,9312771.026785,0.000000,509
700537.677460,9312765.100124,0.000000,509
700534.709526,9312766.448660,0.000000,509
700533.071478,9312776.445299,0.000000,509
700529.431589,9312787.539243,0.000000,514
700535.919322,9312792.913993,0.000000,515
700528.361956,9312791.644243,0.000000,514
700527.226649,9312796.000210,0.000000,514
700534.265349,9312797.727410,0.000000,515
700544.646880,9312799.505319,0.000000,513
700547.313406,9312793.835077,0.000000,513
700545.047389,9312802.181160,0.000000,513
700549.214552,9312801.413660,0.000000,513
700553.354806,9312785.928077,0.000000,512
700552.450418,9312771.960553,0.000000,511
700577.217789,9312807.195910,0.000000,640
700582.425809,9312811.005610,0.000000,525
700578.062446,9312796.161124,0.000000,528
700585.558876,9312800.295410,0.000000,525
700590.644602,9312802.881785,0.000000,526
700584.728339,9312792.800160,0.000000,529
700582.943656,9312791.949743,0.000000,531
700593.467711,9312797.244966,0.000000,529
700580.248416,9312789.698501,0.000000,531
700580.728560,9312783.132267,0.000000,531
700589.521481,9312781.915333,0.000000,530
700594.670051,9312785.537535,0.000000,530
700593.345122,9312774.502577,0.000000,530
700588.151489,9312813.705267,0.000000,12030
700592.092111,9312804.256743,0.000000,526
700589.496401,9312792.707160,0.000000,529
700594.860072,9312797.298910,0.000000,529
700581.006289,9312796.388660,0.000000,528
700573.689939,9312803.090535,0.000000,524
700571.929060,9312811.039553,0.000000,524
700583.870764,9312773.117410,0.000000,532
700582.421560,9312776.465124,0.000000,532
700596.746567,9312780.477410,0.000000,530
700560.649452,9312784.781910,0.000000,527
700556.436151,9312792.071410,0.000000,522
700575.614803,9312770.412696,0.000000,533
700568.835706,9312800.780410,0.000000,523
700565.680231,9312807.365243,0.000000,523
700571.559306,9312801.552577,0.000000,523
700553.794132,9312801.392124,0.000000,521
700556.796675,9312806.006553,0.000000,521
700559.066189,9312801.057160,0.000000,521
700557.897706,9312805.116743,0.000000,521
700565.649125,9312793.854865,0.000000,522
700568.872839,9312786.218035,0.000000,527
700573.504939,9312788.401910,0.000000,527
700573.637452,9312782.757785,0.000000,533
700568.703664,9312779.388410,0.000000,534
700567.388989,9312773.658010,0.000000,534
700567.992160,9312768.581839,0.000000,534
700566.300849,9312778.364210,0.000000,534
700569.638314,9312776.731660,0.000000,534
700575.740264,9312772.217535,0.000000,533
700574.146022,9312776.571743,0.000000,533
700597.457239,9312776.080160,0.000000,530
700595.993356,9312784.655577,0.000000,530
700435.904389,9312844.218077,0.000000,462
700447.514764,9312852.709660,0.000000,462
700433.265056,9312856.303410,0.000000,462
700436.716278,9312849.928632,0.000000,462
700448.951722,9312832.520410,0.000000,465
700436.661764,9312835.957785,0.000000,464
700439.197722,9312836.453577,0.000000,464
700428.587833,9312834.113299,0.000000,463
700433.576389,9312829.539966,0.000000,463
700431.474014,9312838.899785,0.000000,463
700434.598889,9312835.249577,0.000000,463
700447.838278,9312840.095077,0.000000,465
700445.917222,9312812.489577,0.000000,492
700464.800764,9312810.168410,0.000000,489
700479.656889,9312794.014535,0.000000,490
700462.649889,9312804.714243,0.000000,494
700449.136722,9312792.158299,0.000000,495
700454.190056,9312807.745743,0.000000,493
700449.608801,9312805.598763,0.000000,493
700449.642722,9312791.692521,0.000000,495
700451.723235,9312819.293948,0.000000,491
700448.209014,9312813.930035,0.000000,491
700445.246818,9312820.445696,0.000000,491
700446.434675,9312822.595410,0.000000,491
700441.881611,9312813.018854,0.000000,492
700461.919222,9312824.108577,0.000000,489
700454.263556,9312824.398577,0.000000,491
700470.083014,9312811.035035,0.000000,489
700465.905089,9312814.836310,0.000000,489
700476.219389,9312802.934077,0.000000,490
700474.512620,9312809.556487,0.000000,490
700467.890753,9312805.456774,0.000000,494
700467.238056,9312796.582327,0.000000,494
700464.898312,9312800.712256,0.000000,494
700461.075278,9312803.190743,0.000000,494
700469.733818,9312801.394696,0.000000,494
